,beat,end_beat,duration,se_distance
537,1607366340,1607366445,105,293.9041636349128
538,1607366575,1607366605,30,15.205818909929976
539,1607366619,1607366727,108,290.5079347973659
540,1607366778,1607366788,10,34.051358127715304
541,1607366793,1607366907,114,290.6827330839439
542,1607366956,1607366966,10,34.25433029905656
543,1607366970,1607367073,103,295.68942854522857
544,1607367242,1607367343,101,288.8819509329097
545,1607367384,1607367394,10,58.633410592132115
546,1607367409,1607367518,109,292.4543001998311
547,1607367565,1607367576,11,46.638366293295675
548,1607367605,1607367703,98,292.8949193379296
549,1607367772,1607367886,114,296.2883961241983
550,1607368052,1607368147,95,166.24558355376294
551,1607368191,1607368311,120,165.40651361071622
552,1607368354,1607368442,88,166.2131914147454
553,1607368452,1607368461,9,52.49995224136543
554,1607368464,1607368478,14,47.35793863847891
555,1607368483,1607368566,83,161.3027852492288
556,1607368607,1607368773,166,165.45693180934708
557,1607368818,1607368909,91,166.46093785359758
558,1607368952,1607369036,84,161.32427183372084
559,1607369062,1607369070,8,31.411696907370917
560,1607369076,1607369163,87,158.6508038057458
561,1607369183,1607369196,13,45.67108600308711
562,1607369311,1607369402,91,162.75827428082982
563,1607369443,1607369548,105,149.58098825099924
564,1607369586,1607369666,80,144.36336881543323
565,1607369702,1607369790,88,146.72925119641275
566,1607369826,1607369909,83,163.00635169444388
567,1607369969,1607370056,87,161.03070442084447
568,1607370098,1607370172,74,165.5598410369023
569,1607370344,1607370425,81,159.01599109591535
570,1607370445,1607370460,15,49.2957186356904
571,1607370465,1607370553,88,163.09546663909808
572,1607370599,1607370688,89,160.85687033348495
573,1607370730,1607370810,80,136.85468558567044
574,1607370864,1607370947,83,164.20987181640376
575,1607371062,1607371186,124,320.1188733169537
576,1607371262,1607371373,111,321.63003027983723
577,1607371393,1607371402,9,36.16258540517187
578,1607371554,1607371665,111,323.9895882659942
579,1607371743,1607371855,112,319.16176042740676
580,1607371874,1607371883,9,53.39726313459973
581,1607371921,1607372026,105,320.44551882765023
582,1607372077,1607372086,9,29.870365343686938
583,1607372092,1607372198,106,318.12800462911974
584,1607372236,1607372250,14,69.88568574131219
585,1607372264,1607372365,101,300.4212541447485
586,1607372416,1607372426,10,14.578202023011746
587,1607372430,1607372535,105,321.58809418230595
588,1607372673,1607372759,86,142.5026756346522
589,1607372854,1607372968,114,291.99794887098454
590,1607373032,1607373138,106,330.3311666870361
591,1607373194,1607373207,13,43.77607662509646
592,1607373215,1607373328,113,297.32794429142655
593,1607374022,1607374089,67,201.42140657914322
594,1607374091,1607374119,28,28.635944357112788
595,1607374181,1607374290,109,316.1594381938794
596,1607374340,1607374352,12,36.325882536639405
597,1607374356,1607374417,61,18.74692460441375
598,1607374435,1607374500,65,20.008021747409995
599,1607374517,1607374567,50,18.00227947252397
600,1607432848,1607432906,58,29.455229467980722
601,1607432923,1607432967,44,30.869016015893916
602,1607432982,1607433033,51,30.236567498457966
603,1607433046,1607433099,53,31.10902837824105
604,1607433326,1607433383,57,31.095682327885118
605,1607433698,1607433758,60,34.87554969527956
606,1607433774,1607433811,37,33.78343424751204
607,1607433822,1607433872,50,33.754512277031345
608,1607433983,1607434031,48,32.23020103096323
609,1607434195,1607434381,186,283.80944876449206
610,1607434478,1607434530,52,33.5343675999422
611,1607434580,1607434632,52,34.28032968678021
612,1607434738,1607434766,28,10.732236967687813
613,1607434816,1607434873,57,74.02129015555381
614,1607434998,1607435040,42,33.70007378585589
615,1607435057,1607435120,63,37.64608160393408
616,1607435140,1607435193,53,30.30419291675374
617,1607435209,1607435257,48,30.444656541862393
618,1607435278,1607435319,41,27.497570616391698
619,1607435606,1607435649,43,32.63386801752259
620,1607435803,1607435910,107,62.94785707720596
621,1607435913,1607435971,58,66.90529661628561
622,1607436097,1607436166,69,53.31681996880513
623,1607436173,1607436238,65,70.54198400760657
624,1607436302,1607436385,83,65.42915869548152
625,1607436406,1607436415,9,30.26179808671697
626,1607436417,1607436435,18,15.7910246544338
627,1607436445,1607436486,41,19.06066683564609
628,1607436669,1607436714,45,30.219079598580414
629,1607436725,1607436774,49,32.04350962749823
630,1607436781,1607436876,95,45.27655898776028
631,1607436892,1607436942,50,46.42840432347525
632,1607436958,1607437018,60,42.98568610254131
633,1607437031,1607437081,50,45.78584541885993
634,1607437119,1607437180,61,44.85340992689188
635,1607437199,1607437258,59,45.97623739172542
636,1607437273,1607437324,51,46.1670521102915
637,1607437496,1607437525,29,12.2906233213971
638,1607437645,1607437685,40,14.483938165668164
639,1607437704,1607437749,45,47.48821672531114
640,1607437764,1607437816,52,47.30965389401981
641,1607438133,1607438186,53,47.5930236427896
642,1607438266,1607438320,54,45.89519639066431
643,1607439288,1607439344,56,47.00490242412958
644,1607439362,1607439418,56,47.63887375839164
645,1607439436,1607439480,44,45.760421421092346
646,1607439495,1607439548,53,42.99613820987737
647,1607439563,1607439609,46,44.46327639352658
648,1607439623,1607439678,55,45.459794070661204
649,1607439691,1607439733,42,45.141439370430305
650,1607439747,1607439791,44,42.8732224287639
651,1607439965,1607440066,101,102.51067343035295
652,1607440226,1607440301,75,97.33890882848479
653,1607440316,1607440326,10,32.144739334077165
654,1607440342,1607440427,85,100.69814033442867
655,1607440659,1607440745,86,98.35203891827648
656,1607440797,1607440892,95,98.80658927031027
657,1607440940,1607441016,76,97.23310658622044
658,1607441056,1607441152,96,100.32579330719096
659,1607441191,1607441277,86,101.83658780234553
660,1607441321,1607441419,98,100.98023281600963
661,1607441623,1607441741,118,95.53358836560665
662,1607441875,1607441967,92,98.8318788575979
663,1607442009,1607442096,87,98.41404382944917
664,1607442114,1607442124,10,37.45904236703898
665,1607442289,1607442387,98,97.44323428505736
666,1607442715,1607442791,76,94.76989489595925
667,1607442829,1607442910,81,98.72674976622716
668,1607443114,1607443202,88,93.47413838566547
669,1607443239,1607443377,138,289.25108375916363
670,1607443546,1607443575,29,20.905324054753034
671,1607443598,1607443683,85,94.98996575244821
672,1607443725,1607443801,76,89.8327764677291
673,1607443836,1607443917,81,99.59226799362563
674,1607443954,1607444040,86,93.3103322504145
675,1607444073,1607444161,88,98.13932515457529
676,1607444198,1607444273,75,98.38221869830868
677,1607444455,1607444491,36,11.520660980881267
678,1607445008,1607445115,107,78.3408900591055
679,1607445171,1607445261,90,95.03383779160708
680,1607445293,1607445371,78,95.79711883323853
681,1607445403,1607445482,79,96.7149352920365
682,1607445644,1607445716,72,87.34355340961841
683,1607445757,1607445837,80,96.14794994229862
684,1607445856,1607445868,12,37.427945946252294
685,1607445872,1607445954,82,88.54379861138122
686,1607445984,1607446069,85,96.30449435230236
687,1607446226,1607446256,30,15.19227073368263
688,1607446277,1607446343,66,94.58210062047135
689,1607446379,1607446453,74,94.14992377292943
690,1607446486,1607446561,75,95.65143564729044
691,1607446593,1607446677,84,95.69418316109608
692,1607446956,1607447034,78,66.93140097809867
693,1607447065,1607447133,68,95.3846382941905
694,1607447166,1607447242,76,95.60489359605185
695,1607447377,1607447458,81,89.06887529768726
696,1607447661,1607447757,96,93.7509987394123
697,1607447791,1607447860,69,98.70173191890272
698,1607448049,1607448147,98,95.7139317769229
699,1607448186,1607448266,80,96.19545679901024
700,1607448302,1607448409,107,129.63054937589845
701,1607448437,1607448447,10,32.86167646411535
702,1607448456,1607448559,103,130.92534698237375
703,1607448583,1607448596,13,33.87359464815474
704,1607448600,1607448691,91,131.51299272211676
705,1607448743,1607448831,88,131.75385504846636
706,1607448896,1607448987,91,130.02366882832732
707,1607448990,1607448998,8,10.208950289599118
708,1607449289,1607449380,91,131.92866189781077
709,1607449381,1607449390,9,13.61531632847919
710,1607449408,1607449417,9,34.3449658703903
711,1607449433,1607449532,99,132.30581481977967
712,1607449585,1607449666,81,133.41159139782002
713,1607449716,1607449804,88,131.2781471368958
714,1607449848,1607449945,97,131.91978462193768
715,1607449984,1607450079,95,132.4862760045354
716,1607450129,1607450217,88,128.18695840662335
717,1607450416,1607450522,106,129.14295401679976
718,1607450563,1607450654,91,133.47378200570208
719,1607450716,1607450835,119,131.76366534846963
720,1607450889,1607450978,89,133.02564925334738
721,1607450996,1607451008,12,45.97763957723568
722,1607451284,1607451381,97,130.4267457298698
723,1607451596,1607451689,93,130.83904901140428
724,1607451748,1607451844,96,130.5931193441784
725,1607451896,1607452002,106,131.24573219065806
726,1607452358,1607452443,85,129.0525849682213
727,1607452487,1607452575,88,128.71407031918545
728,1607452621,1607452712,91,129.30332105339747
729,1607452770,1607452857,87,131.27938834891629
730,1607452878,1607452888,10,29.66385005399508
731,1607452923,1607453016,93,129.59287789302908
732,1607453055,1607453156,101,120.53207968987155
733,1607453173,1607453183,10,32.178080750633114
734,1607453190,1607453287,97,128.84036133352987
735,1607453391,1607453399,8,47.520897178811644
736,1607453790,1607453938,148,163.21845375450994
737,1607453999,1607454082,83,132.23067962558304
738,1607454112,1607454120,8,27.990840661412268
739,1607454127,1607454292,165,129.1043845377795
740,1607454334,1607454421,87,126.88126204304467
741,1607454468,1607454570,102,128.76196745120637
742,1607454603,1607454614,11,32.93701548262642
743,1607454752,1607454823,71,127.18277128516719
744,1607454863,1607454949,86,128.33354765829387
745,1607454986,1607455068,82,126.98065939743869
746,1607455091,1607455104,13,46.98352518285679
747,1607455115,1607455205,90,127.61839495841905
748,1607455252,1607455329,77,128.02425451045474
749,1607455379,1607455462,83,129.60742025200855
750,1607455484,1607455586,102,77.74185258772567
751,1607455630,1607455719,89,129.44190015615985
752,1607455751,1607455761,10,27.878481961775364
753,1607455763,1607455835,72,130.1108242419601
754,1607455855,1607455863,8,28.497139217526783
755,1607455876,1607455975,99,130.60170520801714
756,1607456032,1607456042,10,17.1918314718119
757,1607456045,1607456131,86,131.6871991395804
758,1607456308,1607456407,99,130.9391990132169
759,1607456452,1607456525,73,128.8153386130189
760,1607456541,1607456555,14,47.09577706200572
761,1607456561,1607456641,80,130.835154267346
762,1607456680,1607456759,79,129.95229333902208
763,1607456809,1607456895,86,129.54793167211415
764,1607456971,1607457055,84,123.79357986075212
765,1607457082,1607457149,67,125.82169652131019
766,1607457166,1607457239,73,129.5171582566528
767,1607457277,1607457360,83,131.59265318346002
768,1607457415,1607457495,80,130.1524313525841
769,1607457631,1607457694,63,10.487419829577416
770,1607457714,1607457801,87,128.80243534215353
771,1607457824,1607457834,10,33.90972661750645
772,1607457842,1607457994,152,130.5831113105914
773,1607458037,1607458113,76,132.03632667114576
774,1607458154,1607458235,81,131.42690960313703
775,1607458276,1607458358,82,131.3182196448184
776,1607458670,1607458754,84,123.84731316342211
777,1607458877,1607458971,94,126.72144353044305
778,1607459007,1607459086,79,131.45882023516234
779,1607459113,1607459123,10,27.732137989875504
780,1607459155,1607459252,97,131.0597305065505
781,1607459275,1607459284,9,29.73403586042573
782,1607459292,1607459367,75,132.03889719743148
783,1607459447,1607459506,59,125.22390011997825
784,1607459518,1607459530,12,67.29675618830073
785,1607459532,1607459588,56,129.02346742810496
786,1607459605,1607459767,162,129.14056897963226
787,1607459814,1607459892,78,128.25069047049038
788,1607459909,1607459922,13,44.0144139285666
789,1607459932,1607460027,95,126.70413546253242
790,1607460098,1607460166,68,132.07757817090274
791,1607694022,1607694102,80,87.79663278574652
792,1607520003,1607520076,73,11.467177603104256
793,1607520105,1607520204,99,30.919697952710944
794,1607520260,1607520325,65,14.541274894503346
795,1607520336,1607520399,63,68.72146938029422
796,1607520404,1607520457,53,40.782059317650166
797,1607520463,1607520541,78,21.24219402893746
798,1607520544,1607520595,51,17.448484209152973
799,1607520814,1607520861,47,17.249830091859415
800,1607520868,1607520908,40,27.264833122935112
801,1607520966,1607521011,45,10.521432169890879
802,1607521070,1607521126,56,33.66988032094647
803,1607521134,1607521217,83,18.76536272812284
804,1607521951,1607522011,60,30.841050688663017
805,1607522021,1607522073,52,19.839057261909232
806,1607522080,1607522150,70,32.62421014403257
807,1607522162,1607522221,59,26.435847697269846
808,1607522231,1607522280,49,29.65763985327925
809,1607522291,1607522344,53,30.489485473874403
810,1607522356,1607522416,60,31.241910646480537
811,1607522436,1607522491,55,25.32191050152378
812,1607522562,1607522611,49,21.762583065453214
813,1607522620,1607522675,55,29.947471589378946
814,1607522686,1607522746,60,28.419968319543123
815,1607522758,1607522822,64,61.213260510770645
816,1607522843,1607522908,65,61.70850808637012
817,1607522926,1607523005,79,60.89565482207426
818,1607523029,1607523080,51,56.84301265268493
819,1607523097,1607523149,52,57.698716289717034
820,1607523231,1607523286,55,58.0505999996206
821,1607523332,1607523395,63,60.65578806963641
822,1607523413,1607523462,49,60.563861590555405
823,1607523869,1607523912,43,59.08179281836275
824,1607523936,1607523984,48,58.97157397690789
825,1607524004,1607524073,69,56.92605291017582
826,1607524268,1607524328,60,58.97822800027828
827,1607524348,1607524401,53,59.089175798674894
828,1607524483,1607524541,58,61.173972265492054
829,1607524840,1607524907,67,58.243754583559635
830,1607524934,1607524983,49,60.869985979905486
831,1607525083,1607525141,58,59.882051346878
832,1607525275,1607525330,55,57.303265938560386
833,1607525376,1607525466,90,69.35085678433971
834,1607525556,1607525619,63,58.616267692847934
835,1607525911,1607525957,46,58.44843539942371
836,1607526135,1607526193,58,59.483266731389236
837,1607526215,1607526260,45,60.85329498234664
838,1607526275,1607526337,62,62.63388075402178
839,1607526698,1607526761,63,58.67425402393027
840,1607526781,1607526852,71,58.685896019846204
841,1607526889,1607526934,45,60.161919353317494
842,1607526951,1607527004,53,61.40427228459962
843,1607527022,1607527123,101,136.58674327296026
844,1607527170,1607527230,60,61.79068314968359
845,1607527443,1607527537,94,14.71255099250472
846,1607527549,1607527578,29,10.197554677719129
847,1607528153,1607528180,27,10.075439954584109
848,1607528248,1607528402,154,161.54446760442826
849,1607528470,1607528535,65,61.221903731972084
850,1607528552,1607528595,43,60.04045820840364
851,1607528611,1607528653,42,59.32204020569534
852,1607528668,1607528730,62,45.293954347450295
853,1607528742,1607528789,47,41.42216161786345
854,1607528799,1607528853,54,53.45405842703838
855,1607528950,1607528997,47,57.94009211613004
856,1607529012,1607529111,99,102.58277438584275
857,1607529196,1607529241,45,14.20701764857924
858,1607529301,1607529351,50,16.844356790338104
859,1607529550,1607529636,86,98.46748832910228
860,1607529711,1607529794,83,99.98693881569824
861,1607529837,1607529907,70,95.93708984979612
862,1607529972,1607530058,86,97.50231211323054
863,1607530097,1607530177,80,100.36246128918893
864,1607530219,1607530351,132,98.4618637942457
865,1607530390,1607530472,82,97.98089163022158
866,1614230488,1614230588,100,45.04013863227228
867,1614230610,1614230796,186,136.63332053300167
868,1614230840,1614230857,17,10.97415182776388
869,1614230875,1614230971,96,135.82265326119423
870,1614231006,1614231106,100,133.4931312747829
871,1614231150,1614231246,96,113.37560081468799
872,1614231324,1614231418,94,135.8591024807974
873,1614231456,1614231544,88,134.0099947553353
874,1614231587,1614231676,89,137.72734125529885
875,1614231717,1614231806,89,138.10264517115502
876,1614231847,1614231979,132,109.0091996392134
877,1614232032,1614232114,82,136.72837566405988
878,1614232154,1614232242,88,135.72238226758034
879,1614232282,1614232374,92,136.41922940699263
880,1614232651,1614232739,88,136.8234802912631
881,1614232780,1614232860,80,137.51894240708597
882,1614232902,1614232991,89,132.64397916864806
883,1614233028,1614233120,92,135.59179007720664
884,1614233288,1614233380,92,129.27839043057446
885,1614233420,1614233493,73,137.87023818416904
886,1614233640,1614233725,85,132.01296656299496
887,1614233762,1614233848,86,138.14493798326907
888,1614233983,1614234092,109,135.95594365286598
889,1614234216,1614234316,100,131.79223180742753
890,1614234358,1614234461,103,135.20709031218797
891,1614234554,1614234644,90,140.42247823046466
892,1614234661,1614234755,94,126.3141543782034
893,1614234797,1614234886,89,131.38125699559407
894,1614234927,1614235001,74,135.48762765636525
895,1614235083,1614235163,80,128.77970708311724
896,1614235265,1614235366,101,144.01496199695836
897,1614235383,1614235482,99,133.77798779392663
898,1614235814,1614235906,92,126.77206012380685
899,1614235971,1614236078,107,140.68048763867378
900,1614236147,1614236234,87,140.68903529310927
901,1614236304,1614236399,95,139.69175354704439
902,1614236447,1614236540,93,142.19906009357058
903,1614236586,1614236687,101,139.73351765658703
904,1614236861,1614236965,104,141.88181029430356
905,1614237188,1614237292,104,142.0033160327244
906,1614237339,1614237433,94,142.43329153849106
907,1614237562,1614237659,97,141.19045551101698
908,1614237906,1614238004,98,143.0622175300795
909,1614238058,1614238167,109,142.62648268625932
910,1614238212,1614238290,78,142.6107513306527
911,1614238338,1614238434,96,142.60354454764052
912,1614238559,1614238649,90,140.91693747910435
913,1614238708,1614238806,98,141.89993877382457
914,1614238947,1614239059,112,143.38147673755464
915,1614239157,1614239255,98,143.94151649980753
916,1614239461,1614239552,91,136.9373987392244
917,1614239628,1614239738,110,140.19541689384528
918,1614239782,1614239877,95,141.7188263131261
919,1614239918,1614240007,89,143.52559941342219
920,1614240198,1614240271,73,143.2069714478261
921,1614240334,1614240430,96,141.60311452520324
922,1614240481,1614240582,101,142.31054698683792
923,1614240775,1614240859,84,141.08865252758224
924,1614240900,1614240990,90,143.28887635474183
925,1614241123,1614241211,88,137.33174921531997
926,1614241258,1614241356,98,138.81718354332497
927,1614241452,1614241516,64,125.630884801707
928,1614241644,1614241725,81,137.91864105316446
929,1614241770,1614241853,83,142.47824946192668
930,1614241895,1614241977,82,140.3933539932352
931,1614242025,1614242124,99,141.33479339497669
932,1614242415,1614242505,90,141.99790061234418
933,1614242590,1614242676,86,139.91835222389818
934,1614242723,1614242809,86,140.72506165250485
935,1614242855,1614242941,86,139.9786464360239
936,1614243059,1614243138,79,140.2141778351696
937,1614243189,1614243271,82,139.6735260595167
938,1614243632,1614243719,87,140.72577767327198
939,1614243773,1614243878,105,141.3960281801406
940,1614243975,1614244065,90,140.11735712914714
941,1614244116,1614244199,83,139.0522633426002
942,1614244359,1614244446,87,138.59228939810626
943,1614244550,1614244656,106,140.58381068880217
944,1614244733,1614244813,80,139.0118583158665
945,1614244981,1614245062,81,138.07095543817462
946,1614245108,1614245201,93,140.9462068857282
947,1614245253,1614245354,101,143.0871914781902
948,1614245517,1614245599,82,140.74208800227356
949,1614245645,1614245726,81,140.9754841421678
950,1614245955,1614246045,90,140.98799795075513
951,1614246098,1614246193,95,142.27425599121224
952,1614246504,1614246601,97,124.45396656833644
953,1614246618,1614246704,86,140.90881604825435
954,1614246838,1614246920,82,141.05090715452877
955,1614247067,1614247155,88,141.72370365338523
956,1614247201,1614247289,88,140.15190806737562
957,1614247452,1614247529,77,139.99724924629896
958,1614247572,1614247653,81,141.79135032792942
959,1614247845,1614247950,105,140.62053857527422
960,1614248111,1614248125,14,33.47162900035016
961,1614248136,1614248311,175,52.22194703053537
962,1614248428,1614248472,44,43.30398781115596
963,1614248475,1614248498,23,22.90195651991949
964,1614248597,1614248702,105,141.07327068626384
965,1614248756,1614248835,79,140.40566787461788
966,1614248895,1614248977,82,143.96631378773066
967,1614249028,1614249108,80,140.9545636565266
968,1614249150,1614249237,87,141.75275914758777
969,1614249275,1614249350,75,141.4483949507049
970,1614249395,1614249475,80,142.37650701507675
971,1614249514,1614249625,111,142.32222692609824
972,1614249733,1614249820,87,141.93964020783287
973,1614249882,1614249953,71,141.7793720098677
974,1614249997,1614250082,85,141.71570609605948
975,1614250142,1614250227,85,141.0928691298479
976,1614250782,1614250971,189,160.1821623006242
977,1614251040,1614251125,85,131.77950920575688
978,1614251310,1614251382,72,136.37953334483612
979,1614251427,1614251532,105,140.840528599675
980,1614251571,1614251697,126,140.94670741407032
981,1614251805,1614251890,85,139.3621594445526
982,1614251943,1614252087,144,141.83393207617203
983,1614252160,1614252247,87,140.61324053446364
984,1614252302,1614252386,84,141.3577473873934
985,1614252442,1614252558,116,139.37262531453106
986,1614252610,1614252684,74,138.84677933922816
987,1614252720,1614252799,79,138.50639586148728
988,1614253183,1614253285,102,138.60716016202903
989,1614253323,1614253402,79,139.69822945585568
990,1614253440,1614253513,73,139.97807517036696
991,1614253556,1614253658,102,139.18696463145167
992,1614253702,1614253782,80,143.54894638812314
993,1614253868,1614253992,124,12.508692798786766
994,1614254004,1614254028,24,13.043817594901022
995,1614254049,1614254148,99,131.45019652927468
996,1614254190,1614254266,76,137.68252963946506
997,1614254302,1614254391,89,142.4490806616569
998,1614254408,1614254417,9,36.46387945707579
999,1614254428,1614254514,86,135.31009174875993
1000,1614254549,1614254662,113,120.73363077106642
1001,1614254693,1614254841,148,165.97261180836153
1002,1614254891,1614255002,111,166.2832016157941
1003,1614255064,1614255159,95,168.61158068629933
1004,1614255228,1614255326,98,166.48886798392513
1005,1614255351,1614255362,11,46.452646511328716
1006,1614255370,1614255463,93,168.0543426479858
1007,1614255632,1614255731,99,168.10381537332606
1008,1614255791,1614255921,130,165.55567852540779
1009,1614256116,1614256205,89,164.87810162224235
1010,1614256263,1614256358,95,167.1255083010299
1011,1614256747,1614256840,93,167.34323904449155
1012,1614256890,1614256975,85,143.10353916048828
1013,1614257116,1614257215,99,165.2330966789492
1014,1614257273,1614257359,86,163.7238058175923
1015,1614257408,1614257502,94,166.55425806217335
1016,1614257544,1614257634,90,165.29400280840653
1017,1614257639,1614257651,12,17.720652061134615
1018,1614257771,1614257822,51,117.63135951329357
1019,1614257938,1614258000,62,120.50413340579884
1020,1614258017,1614258108,91,163.92238614173908
1021,1614258110,1614258121,11,14.317370851936067
1022,1614258172,1614258269,97,164.50806971371213
1023,1614258469,1614258564,95,162.85534499057206
1024,1614258616,1614258710,94,164.1440472007223
1025,1615203574,1615203706,132,194.54519187956188
1026,1615203773,1615203874,101,196.1916533873751
1027,1615204089,1615204215,126,197.84163034994904
1028,1615204566,1615204668,102,196.2124355615888
1029,1615204739,1615204841,102,196.95708929966014
1030,1615205207,1615205324,117,199.6578722250196
1031,1615205404,1615205527,123,197.54039655050587
1032,1615205655,1615205776,121,197.1881386456193
1033,1615205867,1615205984,117,196.89333450360343
1034,1615206710,1615206828,118,195.66604794590287
1035,1615206890,1615206990,100,196.5171474152013
1036,1615207068,1615207175,107,195.647240654005
1037,1615207236,1615207352,116,197.17810171900635
1038,1615207471,1615207608,137,196.7900669242729
1039,1615207721,1615207842,121,194.58813617655835
1040,1615208238,1615208360,122,195.03372271105565
1041,1615208445,1615208551,106,196.64833546829146
1042,1615208841,1615208959,118,194.72305357015054
1043,1615209197,1615209284,87,135.07532242389206
1044,1615209333,1615209439,106,134.37412905446286
1045,1615209462,1615209584,122,195.92000782230946
1046,1615209659,1615209774,115,195.73692656040765
1047,1615209878,1615209890,12,41.3386369617386
1048,1615209900,1615210012,112,197.93658273169981
1049,1615211998,1615212112,114,126.10374274817951
1050,1615212168,1615212201,33,10.015553341394796
1051,1615212215,1615212256,41,11.254215992946738
1052,1615212321,1615212330,9,29.44389099031738
1053,1615212749,1615212781,32,10.419078161763696
1054,1615214639,1615214681,42,10.160327825553361
1055,1615214850,1615214916,66,133.53624396390896
1056,1615214939,1615214972,33,11.10442455358286
1057,1615217030,1615217133,103,125.09729691834193
1058,1615531239,1615531345,106,126.81389730951157
1059,1615531414,1615531505,91,126.34923795800518
1060,1615531560,1615531652,92,125.25791960953424
1061,1615531710,1615531800,90,127.71223545129659
1062,1615531866,1615531955,89,129.34497868944166
1063,1615532071,1615532099,28,20.579964351916157
1064,1615532116,1615532213,97,129.33776643407688
1065,1615532259,1615532345,86,127.56767370312133
1066,1615532391,1615532495,104,129.2462650497931
1067,1615532542,1615532640,98,128.22150036995512
1068,1615532685,1615532783,98,128.5193047411076
1069,1615532828,1615532921,93,128.25807173104678
